"estimate","statistic","p.value","method","alternative","GeriatricAssessment","gene","padj"
-0.268227395451676,2246.03071734492,0.227458626266149,"Spearman's rank correlation rho","two.sided","iadl_score","EOMES",0.989178594468286
-0.142324740443746,2023.05711532587,0.527501481517481,"Spearman's rank correlation rho","two.sided","iadl_score","FOXO1",0.989178594468286
-0.099216766174727,1946.71289289544,0.66045133790249,"Spearman's rank correlation rho","two.sided","iadl_score","FOXP3",0.989178594468286
-0.316809398199301,2332.06944421096,0.150848297889618,"Spearman's rank correlation rho","two.sided","iadl_score","GATA3",0.956834850681366
0.0903469808337809,1610.99549694337,0.689268233689472,"Spearman's rank correlation rho","two.sided","iadl_score","GRAIL",0.989178594468286
0.147114515362526,1510.46019329297,0.513550414218005,"Spearman's rank correlation rho","two.sided","iadl_score","GZMB",0.989178594468286
0.0957954983755985,1601.34617237682,0.671514349860117,"Spearman's rank correlation rho","two.sided","iadl_score","HAVCR2",0.989178594468286
-0.0465292420681478,1853.40328770269,0.837093127422347,"Spearman's rank correlation rho","two.sided","iadl_score","IFNG",0.989178594468286
0.223129664786459,1375.83736366318,0.318212340495818,"Spearman's rank correlation rho","two.sided","iadl_score","IL.10",0.989178594468286
0.0314756637519824,1715.25659949524,0.889410500499625,"Spearman's rank correlation rho","two.sided","iadl_score","IL.17A",0.989178594468286
0.179274432674334,1453.50497973375,0.424703813017995,"Spearman's rank correlation rho","two.sided","iadl_score","IL.2",0.989178594468286
0.128639669247232,1543.17914576315,0.568316553962911,"Spearman's rank correlation rho","two.sided","iadl_score","IL.21",0.989178594468286
0.231961956780913,1360.195374541,0.298924098854957,"Spearman's rank correlation rho","two.sided","iadl_score","IL.4",0.989178594468286
0.030107156632331,1717.68022560414,0.894192037285837,"Spearman's rank correlation rho","two.sided","iadl_score","IL2RA",0.989178594468286
0.155325558080435,1495.91843663955,0.490054409872648,"Spearman's rank correlation rho","two.sided","iadl_score","IL6",0.989178594468286
-0.0732151309013503,1900.66399682629,0.74609037682715,"Spearman's rank correlation rho","two.sided","iadl_score","ITCH",0.989178594468286
0.218961139144225,1383.21982257558,0.327570828139831,"Spearman's rank correlation rho","two.sided","iadl_score","KIR.Activating.Subgroup.1",0.989178594468286
0.185432714712766,1442.59866224369,0.408697228781305,"Spearman's rank correlation rho","two.sided","iadl_score","KIR_Activating_Subgroup_2",0.989178594468286
-0.0574772990253591,1872.79229657391,0.799444981283165,"Spearman's rank correlation rho","two.sided","iadl_score","KIR_Inhibiting_Subgroup_1",0.989178594468286
-0.0266858888332024,1818.2607091236,0.906161065106972,"Spearman's rank correlation rho","two.sided","iadl_score","KIR_Inhibiting_Subgroup_2",0.989178594468286
-0.138903472644618,2016.99805005362,0.537574408836848,"Spearman's rank correlation rho","two.sided","iadl_score","KLRG1",0.989178594468286
-0.16079958655904,2055.77606779606,0.474692813231952,"Spearman's rank correlation rho","two.sided","iadl_score","LAG3",0.989178594468286
0.201854800148583,1413.51514893686,0.367673255952802,"Spearman's rank correlation rho","two.sided","iadl_score","NECTIN2",0.989178594468286
-0.136850711965141,2013.36261089026,0.543660617560644,"Spearman's rank correlation rho","two.sided","iadl_score","PDCD1",0.989178594468286
0.101269526854204,1591.6516679412,0.653846071916785,"Spearman's rank correlation rho","two.sided","iadl_score","PDCD1LG2",0.989178594468286
-0.0390024529100651,1840.07334410373,0.863182599710774,"Spearman's rank correlation rho","two.sided","iadl_score","PRDM1",0.989178594468286
0.178590179114509,1454.71679278821,0.42650291641969,"Spearman's rank correlation rho","two.sided","iadl_score","PTPRC_1",0.989178594468286
-0.171063389956426,2073.95326361283,0.446561469826061,"Spearman's rank correlation rho","two.sided","iadl_score","PTPRC_2",0.989178594468286
-0.247015535097079,2208.46451265693,0.267749534184762,"Spearman's rank correlation rho","two.sided","iadl_score","PTPRC_3",0.989178594468286
0.461186899322524,954.23800129981,0.0307460064835671,"Spearman's rank correlation rho","two.sided","iadl_score","PVR",0.956834850681366
0.218961139144225,1383.21982257558,0.327570828139831,"Spearman's rank correlation rho","two.sided","iadl_score","PVRIG",0.989178594468286
0.0232646210340739,1729.79835614866,0.918149792717024,"Spearman's rank correlation rho","two.sided","iadl_score","RORA",0.989178594468286
-0.0143693247563398,1796.44807414348,0.949394697223325,"Spearman's rank correlation rho","two.sided","iadl_score","RORC",0.989178594468286
-0.144377501123223,2026.69255448923,0.521500693594769,"Spearman's rank correlation rho","two.sided","iadl_score","RUNX3",0.989178594468286
0.509768902070149,868.199274433766,0.0153690370305234,"Spearman's rank correlation rho","two.sided","iadl_score","SPI1",0.956834850681366
-0.327757455156512,2351.45845308218,0.136468365334466,"Spearman's rank correlation rho","two.sided","iadl_score","SPN",0.956834850681366
-0.0766363987004788,1906.72306209855,0.734629766753372,"Spearman's rank correlation rho","two.sided","iadl_score","TBX21",0.989178594468286
-0.134797951285664,2009.72717172691,0.549778269929319,"Spearman's rank correlation rho","two.sided","iadl_score","TGFB1",0.989178594468286
-0.139587726204443,2018.20986310807,0.535552716358549,"Spearman's rank correlation rho","two.sided","iadl_score","TIGIT",0.989178594468286
-0.149167276042003,2035.17524587039,0.507626174063392,"Spearman's rank correlation rho","two.sided","iadl_score","TNF",0.989178594468286
-0.0711824697478274,1897.0641539234,0.752924213605894,"Spearman's rank correlation rho","two.sided","iadl_score","TNFRSF14",0.989178594468286
-0.16558936147782,2064.25875917722,0.461454542731951,"Spearman's rank correlation rho","two.sided","iadl_score","TNFRSF18",0.989178594468286
0.0865825232990401,1617.6623512374,0.70162820609832,"Spearman's rank correlation rho","two.sided","iadl_score","VTCN1",0.989178594468286
-0.309282609041218,2318.739500612,0.161332173431134,"Spearman's rank correlation rho","two.sided","iadl_score","ZBTB7B",0.956834850681366
0.0184800642614552,1738.27180619296,0.93494400912913,"Spearman's rank correlation rho","two.sided","iadl_score","GUSB",0.989178594468286
-0.0766363987004788,1906.72306209855,0.734629766753372,"Spearman's rank correlation rho","two.sided","iadl_score","HPRT1",0.989178594468286
-0.100585273294378,1949.13651900434,0.656045078640404,"Spearman's rank correlation rho","two.sided","iadl_score","PGK1",0.989178594468286
0.192959503870848,1429.26871864473,0.389591907432454,"Spearman's rank correlation rho","two.sided","iadl_score","UBC",0.989178594468286
-0.210750096426317,2144.23842077101,0.346480739582391,"Spearman's rank correlation rho","two.sided","iadl_score","YWHAZ",0.989178594468286
-0.131048258353094,2003.08646554333,0.561033216733306,"Spearman's rank correlation rho","two.sided","iadl_score","NEG_A",0.989178594468286
-0.0908715281459503,1931.93347634648,0.687551943970173,"Spearman's rank correlation rho","two.sided","iadl_score","NEG_B",0.989178594468286
-0.133658285884,2007.70882430056,0.553188162291052,"Spearman's rank correlation rho","two.sided","iadl_score","NEG_C",0.989178594468286
-0.138542963348282,2016.35958808981,0.538640988534274,"Spearman's rank correlation rho","two.sided","iadl_score","NEG_D",0.989178594468286
-0.170158630197262,2072.35093407935,0.44900546081389,"Spearman's rank correlation rho","two.sided","iadl_score","NEG_E",0.989178594468286
0.17115003914216,1467.89328067923,0.44632777507843,"Spearman's rank correlation rho","two.sided","iadl_score","NEG_F",0.989178594468286
0.240211755832703,1345.58498042028,0.281573780941863,"Spearman's rank correlation rho","two.sided","iadl_score","NEG_G",0.989178594468286
-0.0607264509227145,1878.54654458413,0.788350207510092,"Spearman's rank correlation rho","two.sided","iadl_score","NEG_H",0.989178594468286
0.018474846115294,1738.28104752981,0.934962341142618,"Spearman's rank correlation rho","two.sided","iadl_score","POS_A",0.989178594468286
0.132060937046361,1537.12008049089,0.557983479888599,"Spearman's rank correlation rho","two.sided","iadl_score","POS_B",0.989178594468286
-0.00615828203843133,1781.90631749006,0.978301046006691,"Spearman's rank correlation rho","two.sided","iadl_score","POS_C",0.989178594468286
-0.0677602356253357,1891.00337729247,0.764470038025478,"Spearman's rank correlation rho","two.sided","iadl_score","POS_D",0.989178594468286
0.0701954691775302,1646.68382408659,0.756249013628297,"Spearman's rank correlation rho","two.sided","iadl_score","POS_E",0.989178594468286
0.0251750601573048,1726.41496846141,0.911452995186142,"Spearman's rank correlation rho","two.sided","iadl_score","POS_F",0.989178594468286
-0.407049253351125,2166.85585016073,0.0670481973023323,"Spearman's rank correlation rho","two.sided","promis_score","ADORA2A",0.956834850681366
0.0965437331666129,1391.32265092342,0.677188239866813,"Spearman's rank correlation rho","two.sided","promis_score","AHR",0.989178594468286
0.163080630349008,1288.85582926253,0.47999003639119,"Spearman's rank correlation rho","two.sided","promis_score","B3GAT1",0.989178594468286
0.375737772324115,961.363830620863,0.0932362824454184,"Spearman's rank correlation rho","two.sided","promis_score","BCL6",0.956834850681366
-0.223094302317443,1883.56522556886,0.331015452195486,"Spearman's rank correlation rho","two.sided","promis_score","BTLA",0.989178594468286
0.125245924108038,1347.12127687362,0.588547534967734,"Spearman's rank correlation rho","two.sided","promis_score","C10orf54",0.989178594468286
-0.421400348821837,2188.95653718563,0.0570993820798483,"Spearman's rank correlation rho","two.sided","promis_score","CCR4",0.956834850681366
-0.1643852753918,1793.15332410337,0.476435501105967,"Spearman's rank correlation rho","two.sided","promis_score","CCR6",0.989178594468286
-0.184607273555077,1824.29520127482,0.423076053891073,"Spearman's rank correlation rho","two.sided","promis_score","CD127",0.989178594468286
-0.15133882496388,1773.06179044437,0.512568569572242,"Spearman's rank correlation rho","two.sided","promis_score","CD160",0.989178594468286
-0.352254161553858,2082.47140879294,0.117332137296301,"Spearman's rank correlation rho","two.sided","promis_score","CD200R1",0.956834850681366
-0.108285538551741,1706.75972936968,0.640343104930979,"Spearman's rank correlation rho","two.sided","promis_score","CD244",0.989178594468286
-0.200263014068582,1848.40504166562,0.384086426494107,"Spearman's rank correlation rho","two.sided","promis_score","CD27",0.989178594468286
-0.369214547110155,2108.59040254964,0.0995275306707205,"Spearman's rank correlation rho","two.sided","promis_score","CD274",0.956834850681366
0.140249342100147,1324.01601316577,0.544277245229175,"Spearman's rank correlation rho","two.sided","promis_score","CD276",0.989178594468286
-0.20548159423975,1856.44165512922,0.371554799937155,"Spearman's rank correlation rho","two.sided","promis_score","CD28",0.989178594468286
-0.133073794364791,1744.93364332178,0.565259528392689,"Spearman's rank correlation rho","two.sided","promis_score","CD3D",0.989178594468286
-0.193087466333226,1837.35469815317,0.401699170025196,"Spearman's rank correlation rho","two.sided","promis_score","CD3E",0.989178594468286
0.00326161260698017,1534.97711658525,0.988804992794949,"Spearman's rank correlation rho","two.sided","promis_score","CD4",0.995225804436475
0.0489241891047025,1464.65674877876,0.833202588371446,"Spearman's rank correlation rho","two.sided","promis_score","CD80",0.989178594468286
0.316376422877076,1052.7803087693,0.162341713769737,"Spearman's rank correlation rho","two.sided","promis_score","CD86",0.956834850681366
-0.31572410035568,2026.21511454775,0.163257068016025,"Spearman's rank correlation rho","two.sided","promis_score","CD8A",0.956834850681366
-0.573391496307113,2423.02290431295,0.00657918521494526,"Spearman's rank correlation rho","two.sided","promis_score","CD96",0.95139312989281
0.191130498769038,1245.65903189568,0.40657863816322,"Spearman's rank correlation rho","two.sided","promis_score","CDKN1B",0.989178594468286
-0.373128482238531,2114.61786264734,0.0957166069682915,"Spearman's rank correlation rho","two.sided","promis_score","CDKN2A..ARF.",0.956834850681366
0.0241359332916532,1502.83066273085,0.917291010435898,"Spearman's rank correlation rho","two.sided","promis_score","CDKN2A..p16.",0.989178594468286
0.147424889835503,1312.96566965332,0.523657939365469,"Spearman's rank correlation rho","two.sided","promis_score","CEACAM1",0.989178594468286
0.120679666458266,1354.15331365427,0.602317069569538,"Spearman's rank correlation rho","two.sided","promis_score","CTLA4",0.989178594468286
-0.655584134003013,2549.59956636464,0.00125384457724368,"Spearman's rank correlation rho","two.sided","promis_score","CXCR3",0.583037728418312
0.472281505490728,812.686481544279,0.0306339029059335,"Spearman's rank correlation rho","two.sided","promis_score","EGR1",0.956834850681366
-0.270061523857958,1955.89474674125,0.236431017571427,"Spearman's rank correlation rho","two.sided","promis_score","EOMES",0.989178594468286
0.172213145648553,1274.79175570123,0.455389578623621,"Spearman's rank correlation rho","two.sided","promis_score","FOXO1",0.989178594468286
-0.338555388604541,2061.37529845099,0.133304665548417,"Spearman's rank correlation rho","two.sided","promis_score","FOXP3",0.956834850681366
-0.377042417366907,2120.64532274504,0.092014027010449,"Spearman's rank correlation rho","two.sided","promis_score","GATA3",0.956834850681366
0.226429442915619,1191.29865790995,0.323647341255519,"Spearman's rank correlation rho","two.sided","promis_score","GRAIL",0.989178594468286
0.285064941850066,1100.9999895509,0.210377684741047,"Spearman's rank correlation rho","two.sided","promis_score","GZMB",0.988137610147341
0.136335406971771,1330.04347326347,0.555677965681382,"Spearman's rank correlation rho","two.sided","promis_score","HAVCR2",0.989178594468286
-0.0078278702567524,1552.0549201954,0.973135837028308,"Spearman's rank correlation rho","two.sided","promis_score","IFNG",0.989178594468286
0.172595353461617,1274.20315566911,0.454374458280329,"Spearman's rank correlation rho","two.sided","promis_score","IL.10",0.989178594468286
-0.0443579314549302,1608.31121444059,0.848588388433243,"Spearman's rank correlation rho","two.sided","promis_score","IL.17A",0.989178594468286
0.0639276070968112,1441.55148507091,0.783088815354655,"Spearman's rank correlation rho","two.sided","promis_score","IL.2",0.989178594468286
0.191782821290434,1244.65445521273,0.404948551820971,"Spearman's rank correlation rho","two.sided","promis_score","IL.21",0.989178594468286
-0.0541427692758707,1623.37986468484,0.81569070637238,"Spearman's rank correlation rho","two.sided","promis_score","IL.4",0.989178594468286
-0.377694739888303,2121.64989942799,0.0914073494462698,"Spearman's rank correlation rho","two.sided","promis_score","IL2RA",0.956834850681366
0.0273975458986334,1497.8077793161,0.906158771203714,"Spearman's rank correlation rho","two.sided","promis_score","IL6",0.989178594468286
0.295502102192403,1084.9267626237,0.193424679492577,"Spearman's rank correlation rho","two.sided","promis_score","ITCH",0.956834850681366
0.131116826800603,1338.08008672707,0.571043225787876,"Spearman's rank correlation rho","two.sided","promis_score","KIR.Activating.Subgroup.1",0.989178594468286
0.11024250611593,1370.22654058147,0.634277821846646,"Spearman's rank correlation rho","two.sided","promis_score","KIR_Activating_Subgroup_2",0.989178594468286
0.193739788854622,1241.64072516388,0.400079884901115,"Spearman's rank correlation rho","two.sided","promis_score","KIR_Inhibiting_Subgroup_1",0.989178594468286
0.177431725819721,1266.75514223763,0.441631117476016,"Spearman's rank correlation rho","two.sided","promis_score","KIR_Inhibiting_Subgroup_2",0.989178594468286
-0.153295792528068,1776.07552049322,0.507066401549876,"Spearman's rank correlation rho","two.sided","promis_score","KLRG1",0.989178594468286
-0.116113408808494,1718.81464956508,0.616218124003933,"Spearman's rank correlation rho","two.sided","promis_score","LAG3",0.989178594468286
0.172213145648553,1274.79175570123,0.455389578623621,"Spearman's rank correlation rho","two.sided","promis_score","NECTIN2",0.989178594468286
-0.315071777834284,2025.2105378648,0.164175988880726,"Spearman's rank correlation rho","two.sided","promis_score","PDCD1",0.956834850681366
-0.0678415422251874,1644.47597502679,0.770142224648412,"Spearman's rank correlation rho","two.sided","promis_score","PDCD1LG2",0.989178594468286
-0.165689920434592,1795.16247746927,0.472894260261516,"Spearman's rank correlation rho","two.sided","promis_score","PRDM1",0.989178594468286
-0.352906484075254,2083.47598547589,0.116607644967048,"Spearman's rank correlation rho","two.sided","promis_score","PTPRC_1",0.956834850681366
0.0841496052600883,1410.40960789946,0.716863856241481,"Spearman's rank correlation rho","two.sided","promis_score","PTPRC_2",0.989178594468286
-0.238097720309552,1906.67048927671,0.298650256972574,"Spearman's rank correlation rho","two.sided","promis_score","PTPRC_3",0.989178594468286
0.455973442455827,837.800898618026,0.0377587527540777,"Spearman's rank correlation rho","two.sided","promis_score","PVR",0.956834850681366
0.348992548946878,1002.55147462181,0.121003306515515,"Spearman's rank correlation rho","two.sided","promis_score","PVRIG",0.956834850681366
-0.0906728304740486,1679.63615893003,0.695886935256552,"Spearman's rank correlation rho","two.sided","promis_score","RORA",0.989178594468286
-0.078278702567524,1660.54920195399,0.735912827215714,"Spearman's rank correlation rho","two.sided","promis_score","RORC",0.989178594468286
-0.159166695220632,1785.11671063977,0.490732784145825,"Spearman's rank correlation rho","two.sided","promis_score","RUNX3",0.989178594468286
0.297459069756591,1081.91303257485,0.190351788313243,"Spearman's rank correlation rho","two.sided","promis_score","SPI1",0.956834850681366
-0.452059507327451,2236.17164128427,0.0396471843328763,"Spearman's rank correlation rho","two.sided","promis_score","SPN",0.956834850681366
0.0110894828637326,1522.92219638985,0.961949087399859,"Spearman's rank correlation rho","two.sided","promis_score","TBX21",0.989178594468286
-0.00260929008558413,1544.0183067318,0.991043897056309,"Spearman's rank correlation rho","two.sided","promis_score","TGFB1",0.99532486421422
-0.329422873304997,2047.31122488969,0.144775807937448,"Spearman's rank correlation rho","two.sided","promis_score","TIGIT",0.956834850681366
-0.26810455629377,1952.88101669241,0.239976967595857,"Spearman's rank correlation rho","two.sided","promis_score","TNF",0.989178594468286
-0.00163133604406065,1542.51225750785,0.99440055158974,"Spearman's rank correlation rho","two.sided","promis_score","TNFRSF14",0.996543656226787
-0.380956352495283,2126.67278284274,0.0884181574483527,"Spearman's rank correlation rho","two.sided","promis_score","TNFRSF18",0.956834850681366
-0.0368681945957708,1596.77701967749,0.873937393847708,"Spearman's rank correlation rho","two.sided","promis_score","VTCN1",0.989178594468286
-0.206786239282542,1858.45080849512,0.368458729107002,"Spearman's rank correlation rho","two.sided","promis_score","ZBTB7B",0.989178594468286
-0.122350203304549,1728.41931308901,0.597264110885182,"Spearman's rank correlation rho","two.sided","promis_score","GUSB",0.989178594468286
0.319638035484056,1047.75742535455,0.157818269331002,"Spearman's rank correlation rho","two.sided","promis_score","HPRT1",0.956834850681366
0.0443579314549302,1471.68878555941,0.848588388433243,"Spearman's rank correlation rho","two.sided","promis_score","PGK1",0.989178594468286
0.098500700730801,1388.30892087457,0.670995093595823,"Spearman's rank correlation rho","two.sided","promis_score","UBC",0.989178594468286
-0.380304029973887,2125.66820615979,0.0890101286535084,"Spearman's rank correlation rho","two.sided","promis_score","YWHAZ",0.956834850681366
0.00625211380127153,1530.37174474604,0.978542265495509,"Spearman's rank correlation rho","two.sided","promis_score","NEG_A",0.989178594468286
-0.0586895446177963,1630.38189871141,0.800501519603108,"Spearman's rank correlation rho","two.sided","promis_score","NEG_B",0.989178594468286
-0.192929915667755,1837.11207012834,0.402090804830956,"Spearman's rank correlation rho","two.sided","promis_score","NEG_C",0.989178594468286
-0.407076773685638,2166.89823147588,0.0670279439668798,"Spearman's rank correlation rho","two.sided","promis_score","NEG_D",0.956834850681366
-0.179360279257152,1816.21483005601,0.43660255900741,"Spearman's rank correlation rho","two.sided","promis_score","NEG_E",0.989178594468286
-0.182869425601836,1821.61891542683,0.427530973281333,"Spearman's rank correlation rho","two.sided","promis_score","NEG_F",0.989178594468286
0.219770174645261,1201.5539310463,0.338457479110534,"Spearman's rank correlation rho","two.sided","promis_score","NEG_G",0.989178594468286
0.0980522803993209,1388.99948818505,0.672412399223763,"Spearman's rank correlation rho","two.sided","promis_score","NEG_H",0.989178594468286
-0.133726116886187,1745.93822000473,0.563337395099553,"Spearman's rank correlation rho","two.sided","promis_score","POS_A",0.989178594468286
-0.133726116886187,1745.93822000473,0.563337395099553,"Spearman's rank correlation rho","two.sided","promis_score","POS_B",0.989178594468286
-0.129812181757811,1739.91075990703,0.574913334390504,"Spearman's rank correlation rho","two.sided","promis_score","POS_C",0.989178594468286
-0.054812891080438,1624.41185226387,0.813447926502827,"Spearman's rank correlation rho","two.sided","promis_score","POS_D",0.989178594468286
-0.122756260096114,1729.04464054802,0.596038570922962,"Spearman's rank correlation rho","two.sided","promis_score","POS_E",0.989178594468286
-0.0463972655778572,1611.4517889899,0.84171005656874,"Spearman's rank correlation rho","two.sided","promis_score","POS_F",0.989178594468286
