"microbe","Estimate","Std. Error","df","t value","Pr(>|t|)","aic","bic","r2.conditional","r2.marginal","icc","rmse","nobs","padj"
"NEG_A",0.000197303832257918,0.18238537679555,23.973199839102,0.00108179633545452,0.999145803413394,99.7485200047139,106.40954255559,0.433461956916815,0.042314537235149,0.408429943744179,0.594343676561185,28,0.999145803413394
"SPN",-0.159020009475105,0.0320776795594417,4.19949498806325,-4.95734141805463,0.00680059456378898,82.438179954808,89.0992025056841,0.995642668305295,0.0290220432257036,0.995512429850436,0.027847802614846,28,0.852341185328219
"LAG3",-0.19292141056157,0.0536239452999068,4.34206687059127,-3.59767282102432,0.0198358519762665,84.6345222118433,91.2955447627193,0.993169587820812,0.0325586460152082,0.992939714483928,0.0359120298350115,28,0.977133978113962
"NEG_E",-0.303271845685775,0.100915107052245,6.21331712438609,-3.00521749958377,0.0228500457766777,84.8416267802428,91.5026493311188,0.991820590583787,0.0742451999614524,0.991164604908478,0.0414230188902428,28,0.977133978113962
"CD8A",-0.188167844155198,0.054662887334968,4.28006024286953,-3.44233269278526,0.0235622174631156,85.8378527839326,92.4988753348086,0.993588483279323,0.0271148129749126,0.993409790994678,0.035786344461366,28,0.977133978113962
"TBX21",-0.175822313390908,0.0567009329989039,4.21047588315958,-3.10087160989585,0.0337755301538283,85.965559061829,92.626581612705,0.991911599968173,0.0141313673108857,0.991795661446531,0.039334744818543,28,0.977133978113962
"PVRIG",-0.353003439618485,0.133260651893155,6.31382845364643,-2.64896977917768,0.0362894353076473,86.4059607620187,93.0669833128948,0.992654878770135,0.0861530244293901,0.991962416655941,0.0418393878424558,28,0.977133978113962
"ZBTB7B",-0.1497866464114,0.0549927547035347,4.51275512091569,-2.72375237827053,0.0463571153930735,85.7981947162241,92.4592172671001,0.98783060163804,0.0341823759095115,0.987399900293371,0.0472141590995756,28,0.977133978113962
"ITCH",-0.182930859185842,0.0770616266366212,4.98832451427613,-2.37382556234427,0.0637693395927613,86.6027688441047,93.2637913949808,0.987821398007148,0.0310991159444914,0.987430497594474,0.0487479383512254,28,0.977133978113962
"TGFB1",-0.130705900913348,0.0534780988805254,4.38332257741448,-2.44410148545773,0.0653799046922845,87.030048226409,93.6910707772851,0.987568181897859,0.0162975201827393,0.987362217380553,0.0483212055538902,28,0.977133978113962
"EOMES",-0.170371174137298,0.0721419001854772,4.86353005011545,-2.36161195781193,0.0660595027417101,87.0680861173444,93.7291086682205,0.988730618830586,0.0274552842403438,0.988412480180295,0.0473370474612779,28,0.977133978113962
"NEG_H",0.105773578195218,0.04646111546405,4.18138974382543,2.27660436342864,0.0822199763362069,87.5873396035106,94.2483621543867,0.985734186656084,0.0174973484449892,0.985480127385573,0.0515008360795586,28,0.977133978113962
"FOXP3",-0.151978504364467,0.0829475780629353,5.45655618843878,-1.83222353097706,0.121509665756665,87.8934839780062,94.5545065288823,0.984861723158958,0.0260977015745954,0.98445606210652,0.0552604752987522,28,0.977133978113962
"UBC",0.106248707676074,0.0560274550263145,4.36906489209839,1.89636862188675,0.124739135698383,88.0437251433965,94.7047476942725,0.979588636499028,0.0218170244915372,0.979133389138814,0.0618019897158302,28,0.977133978113962
"ADORA2A",-0.121338498555298,0.061855358231486,3.77397194654822,-1.96164895046284,0.125559074965242,87.5707269252433,94.2317494761194,0.973450807380812,0.0274171852372852,0.972702383574744,0.0696727821783295,28,0.977133978113962
"CXCR3",-0.100396704918806,0.0570701371121619,4.48088746517375,-1.75918107085484,0.145624998056714,88.480955332809,95.1419778836851,0.979928616668714,0.0203996810954858,0.979510640264254,0.0618432371232835,28,0.977133978113962
"C10orf54",-0.192716717020731,0.124021682759982,9.62287942294871,-1.55389535710214,0.152450484697693,87.6365951836614,94.2976177345374,0.981909030571157,0.0505671455102823,0.980945498838287,0.0624855743850048,28,0.977133978113962
"RORA",0.16321735284759,0.112108531423461,6.90700923818966,1.45588699428306,0.189323156321739,88.0333437438075,94.6943662946835,0.979711931464864,0.0298360668726021,0.979087999623181,0.0645891912878255,28,0.977133978113962
"RUNX3",-0.108091436245806,0.0714756589970222,4.66721104701617,-1.51228317111856,0.194940954676106,88.9364860984145,95.5975086492905,0.982231642938884,0.0101173815011194,0.982050036308284,0.0594319451106225,28,0.977133978113962
"TNFRSF14",-0.119899195116829,0.083164737089952,5.84690398669067,-1.44170713829281,0.200724030129,88.6473588741626,95.3083814250386,0.978684559858905,0.0158395456194039,0.97834149904498,0.06530376913537,28,0.977133978113962
"TIGIT",-0.110009059498063,0.0774889612391333,4.85931954987747,-1.41967394760361,0.216549286779441,89.0136163126174,95.6746388634934,0.982028298476372,0.0141071075663298,0.98177114201598,0.060232789224501,28,0.977133978113962
"CTLA4",0.134813936575517,0.0971817976709499,5.62826056392377,1.38723443902516,0.217802185809104,88.4468035626271,95.1078261135031,0.97647724368464,0.0262486672676527,0.975843158797683,0.0686210666500471,28,0.977133978113962
"CD3E",-0.121627409930025,0.0884076372475149,4.95288283500541,-1.3757568205279,0.227852671392077,88.6869908397202,95.3480133905962,0.972753444895188,0.016749718373815,0.972289298448256,0.0730947578135565,28,0.977133978113962
"CD127",-0.157740718068877,0.122684605389138,7.49401328517686,-1.28574174052682,0.236835824962894,88.2760219066671,94.9370444575431,0.972577333929647,0.0355485144452688,0.971566567648988,0.0753333671881644,28,0.977133978113962
"CD4",-0.128563775051597,0.0984898248691215,5.70987248316329,-1.30535083418454,0.241900567307511,88.8732459802148,95.5342685310908,0.965420033013537,0.0351755241059325,0.964159318248618,0.0839875502516951,28,0.977133978113962
"GATA3",-0.129977143803848,0.103101838890508,7.49111072362401,-1.26066756134079,0.245274393477271,88.6677310740931,95.3287536249691,0.977909067798618,0.0314450096629464,0.97719186579825,0.0679872959998303,28,0.977133978113962
"PTPRC_2",-0.146450125027244,0.115663499008417,5.88819391047214,-1.26617408502044,0.253235483289065,88.4382491509149,95.099271701791,0.972418454392755,0.0211192709190174,0.971823384823256,0.0745040321566215,28,0.977133978113962
"NEG_B",-0.243926478389004,0.209483558202199,22.4084836102195,-1.16441825068467,0.25650216495004,87.7745507409652,94.4355732918412,0.964614791888101,0.0623706591413534,0.962260984623738,0.0905628661464416,28,0.977133978113962
"PTPRC_3",-0.0990087525127089,0.077448520925011,4.9605990807793,-1.27838145041625,0.257659269521694,89.1858766179922,95.8468991688683,0.976625832460534,0.0117417132846455,0.976348118853469,0.068041351166323,28,0.977133978113962
"FOXO1",-0.0950051670323644,0.0767081329807747,4.86494813309522,-1.23852795447616,0.271928440910631,89.3320062406324,95.9930287915084,0.972202472259481,0.0228432222926024,0.971552642958956,0.0743606259825461,28,0.977133978113962
"HPRT1",0.0833059898726591,0.0713718742620659,5.11789492408733,1.16721034348591,0.294613224335515,89.6303215464444,96.2913440973204,0.977777427490271,0.0149000666233185,0.977441301377866,0.0669661004703913,28,0.977133978113962
"CCR6",-0.130313761928518,0.116834818092977,8.44660229987819,-1.11536752532806,0.295418548848777,88.7773151798538,95.4383377307298,0.97895218653395,0.0351832495876532,0.978184651689501,0.0674122691770495,28,0.977133978113962
"CD244",0.128553988508086,0.12200770121112,11.1127385139636,1.05365470566189,0.314411830142704,89.2503129495384,95.9113355004144,0.96044980249634,0.048584878923506,0.958430135671052,0.0937080720700658,28,0.977133978113962
"TNF",-0.112074498031364,0.10210530502178,5.59045310438958,-1.09763638635091,0.317375440809009,89.0515876667564,95.7126102176324,0.974948155745107,0.0166557172996409,0.974523831891208,0.0712798599626684,28,0.977133978113962
"KIR_Activating_Subgroup_2",-0.0595303373831036,0.0557151123347455,4.18942866549015,-1.06847738232018,0.342963900674825,90.3991074871636,97.0601300380397,0.979617529843294,0.00924117687650557,0.979427414946003,0.0641662041702087,28,0.977133978113962
"RORC",-0.101868819072431,0.0998548277749394,6.05114392298027,-1.02016919304123,0.34668953675367,89.2597572563335,95.9207798072096,0.975031844329479,0.0230371322113497,0.974443086330357,0.0717882131069002,28,0.977133978113962
"GUSB",-0.0556953002153543,0.056104868695054,4.41788265574138,-0.992699947629753,0.372067965337862,90.4736702432589,97.1346927941349,0.973964886957879,0.0151546242510428,0.973564263301412,0.0721305166354203,28,0.977133978113962
"B3GAT1",-0.106102659863216,0.11068061365619,6.43097937783308,-0.958638160362983,0.37238192425303,89.2132158892795,95.8742384401556,0.978549491208606,0.0102666681271795,0.978326981520564,0.0671183805138396,28,0.977133978113962
"PGK1",-0.0707228556603979,0.0717787990811427,4.58449346281757,-0.985288923271744,0.373583907270072,90.0274260487809,96.688448599657,0.971674384016731,0.0134797789189215,0.971287343758419,0.0752739829507448,28,0.977133978113962
"NEG_C",0.0643206968718854,0.0670948310382345,5.50111836046847,0.958653533760771,0.37794702040606,90.1814022609317,96.8424248118077,0.976951815408138,0.0220337323578833,0.97643253621883,0.0690780848371952,28,0.977133978113962
"IL2RA",-0.106309048946083,0.11325778631569,6.91654848833103,-0.938646713875913,0.379524605302652,89.1664803930404,95.8275029439164,0.975679498034724,0.0182874911618197,0.975226451994527,0.0713682823173911,28,0.977133978113962
"CD27",-0.0653332929764651,0.0675765307402178,4.37940706311979,-0.966804484646063,0.383946461530302,90.2501287674809,96.9111513183569,0.96889287196438,0.0138960413585383,0.96845451459451,0.078889484753438,28,0.977133978113962
"IFNG",0.0779411195403239,0.0823766287880799,5.03668645133382,0.946155732359882,0.387215326433458,89.7925162796953,96.4535388305713,0.974437029627657,0.0161155716306638,0.974018320002574,0.072044110213736,28,0.977133978113962
"KIR.Activating.Subgroup.1",-0.0453620735807043,0.0489602250368735,4.13782857943004,-0.926508682232173,0.404990154034915,90.8715466285617,97.5325691794377,0.976558129596542,0.00963888138564746,0.97632997705296,0.0685506660589635,28,0.994788689598444
"IL.10",0.11079852327045,0.128678237324076,10.3603035790523,0.861050987133155,0.408695575455417,89.079939818312,95.7409623691881,0.972353561758286,0.0161815853552468,0.971898840446388,0.0770813341151477,28,0.994788689598444
"NEG_F",0.0390800947098594,0.0451904751163171,4.12769329966536,0.864786099488222,0.434522991798286,91.1383005020043,97.7993230528803,0.97545870999879,0.00563785790175712,0.975319565214516,0.070051558682502,28,0.999145803413394
"GZMB",-0.0520848471230318,0.0607914004611873,4.38458393364762,-0.856779852543218,0.435878188676253,90.5812924956168,97.2423150464928,0.977689258825171,0.00407308654404132,0.977598013595788,0.0673990688645188,28,0.999145803413394
"IL.2",0.0947684863261941,0.121292771027908,9.84901886346942,0.781320152248719,0.452985830274649,89.3042607262823,95.9652832771583,0.974679313262437,0.0118487370542093,0.974375697641594,0.0738540289196511,28,0.999145803413394
"CD276",0.0620251038908369,0.0850117379757102,6.1695446062733,0.729606350461378,0.492391286927503,90.0977420184255,96.7587645693016,0.974006017329737,0.00658421273791054,0.973833733061658,0.0734557196321952,28,0.999145803413394
"PTPRC_1",0.0592448525192317,0.0808108523408499,4.76641289078334,0.733129905242732,0.497922736883649,90.2673558614326,96.9283784123086,0.969897988178806,0.014013922407122,0.969470145162006,0.0783162482157807,28,0.999145803413394
"KLRG1",-0.10770750071724,0.153244080541625,10.1161990476117,-0.702849339018895,0.498004596394792,88.9855429033924,95.6465654542684,0.978274878026268,0.0100194925108947,0.97805500026578,0.0692823162273837,28,0.999145803413394
"PDCD1",-0.0489010441835157,0.0734331138527183,4.63930384357196,-0.665926332384521,0.537125544674016,90.4913078194644,97.1523303703404,0.973109224185812,0.0107157086287138,0.972817949250045,0.0740242462686146,28,0.999145803413394
"KIR_Inhibiting_Subgroup_1",-0.0443737921966081,0.0682646870531591,4.65554094733141,-0.650025571230603,0.546374648941067,90.6521030199919,97.313125570868,0.973696927678652,0.0105373853788256,0.973416810364868,0.0733084403012818,28,0.999145803413394
"YWHAZ",-0.0505955269911115,0.0853161185248719,5.32725649434469,-0.593035968652999,0.57744054845887,90.2915674010579,96.9525899519339,0.972606093258011,0.00930941103458108,0.972348675714587,0.0751768490930903,28,0.999145803413394
"CDKN2A..p16.",0.0474962900270235,0.0863975849873392,5.13755990354315,0.549740945119979,0.60554211770996,90.3937366265736,97.0547591774496,0.969106800042514,0.0126247401045609,0.968711794580758,0.0798874268606275,28,0.999145803413394
"NEG_D",-0.0243367815803225,0.0444330639498173,4.10831669894674,-0.54771783480447,0.612286736995758,91.6707751922774,98.3317977431534,0.971304752167368,0.00744074143509095,0.971089637636224,0.0761052771908833,28,0.999145803413394
"CD86",0.0903497811708513,0.183307121393794,14.8971505571184,0.492887458402422,0.629277848186798,88.8843453041246,95.5453678550006,0.971994845291753,0.0111621484377773,0.97167871894871,0.0790999762688362,28,0.999145803413394
"CD3D",-0.0315475193647823,0.0670715653728517,4.84888785828747,-0.470356091876032,0.658494584843721,90.9582463269123,97.6192688777884,0.969900549904063,0.00631709874709719,0.969709199928885,0.0785507172235219,28,0.999145803413394
"IL.4",0.0350396556422069,0.0770418750839718,4.73175802670724,0.454813120838706,0.669344458071645,90.7344955276041,97.3955180784801,0.96858916123354,0.011557824426803,0.968221875247032,0.0804250554604294,28,0.999145803413394
"KIR_Inhibiting_Subgroup_2",-0.0229990846083302,0.0552064230305403,4.37379172463474,-0.416601608034034,0.696612156833204,91.3705923150491,98.0316148659251,0.971184858130117,0.00980220340414151,0.97089961019006,0.0767116304222255,28,0.999145803413394
"POS_F",-0.0345625279482201,0.0851831010628838,5.27620842675362,-0.405743950583642,0.700864646336017,90.6015257267908,97.2625482776669,0.967848578745169,0.0144116181804092,0.967378449413665,0.0820715109047947,28,0.999145803413394
"CD96",-0.036448634352766,0.0899914246643546,4.94364052964341,-0.405023417383493,0.702390610491009,90.4546510445769,97.115673595453,0.968992627266576,0.00903867775547373,0.968709805279592,0.0799931027217778,28,0.999145803413394
"TNFRSF18",-0.0400872595919919,0.100188824277994,5.7771247138357,-0.400117077736751,0.703443676852015,90.1812747671462,96.8422973180222,0.971820178966343,0.0114611356666928,0.971493461663076,0.0767970787041387,28,0.999145803413394
"IL.17A",0.0432438928721356,0.11470469881482,5.60986830398778,0.377001930338954,0.720018271761163,89.9401821310258,96.6012046819018,0.971154597344696,0.00820859317373262,0.970915857450702,0.0775010570790102,28,0.999145803413394
"IL.21",0.0404591181446584,0.131849149718993,7.88934980614736,0.306859151013776,0.766893399691697,89.7098038465909,96.3708263974669,0.971215874100958,0.00785053159534532,0.970988115384141,0.0784757013174932,28,0.999145803413394
"PDCD1LG2",0.0218676541386144,0.0710778101487667,4.65353632505448,0.307657960942314,0.771631170756355,91.020813162695,97.681835713571,0.968228251464044,0.0103133167810968,0.967897164754587,0.0810558488070203,28,0.999145803413394
"CD28",0.0218052569338693,0.0814050033417216,5.09358794334303,0.267861384911875,0.799315542037729,90.6921306404085,97.3531531912845,0.971512373392594,0.00856910187653488,0.971266150105544,0.0769347660668824,28,0.999145803413394
"NEG_A",-0.0192185545687675,0.0800581192458597,5.37845679402947,-0.240057532575142,0.819169416387356,90.773071592081,97.434094142957,0.969957881158435,0.00766365442016083,0.969725870693559,0.0790567211819486,28,0.999145803413394
"POS_D",0.0152510587338688,0.0750469037940009,4.56746729229395,0.203220359040155,0.847701839145701,90.9013449915337,97.5623675424097,0.970754536742151,0.00795925386794601,0.97051989711927,0.077621184488887,28,0.999145803413394
"CDKN2A..ARF.",0.0119900649596287,0.0715733495547243,4.68582618855969,0.167521361431621,0.87394730480301,91.0469855578587,97.7080081087348,0.969229887919135,0.00876924244667567,0.968957670203036,0.0796825704693262,28,0.999145803413394
"Tcell.Senescence",-0.0142622090810604,0.0896682568049521,5.00488316286306,-0.159055273173022,0.879844566611407,90.5552240598975,97.2162466107735,0.971063639633485,0.00754707494773491,0.970843594052593,0.0775812030399894,28,0.999145803413394
"NEG_G",0.0152298522048886,0.0988574400194801,6.20938854517674,0.154058735507288,0.88244916395968,90.3866214344532,97.0476439853292,0.969954651088687,0.00784516013705117,0.969717076706028,0.0796681575188057,28,0.999145803413394
"GRAIL",-0.018242424995102,0.120272296538789,9.4685724408363,-0.151676034465831,0.882625240246923,89.9423167212121,96.6033392720881,0.97273044493306,0.00936558761480735,0.972472634984199,0.0771935007965706,28,0.999145803413394
"BCL6",-0.00757445751053328,0.0493071298546731,4.218882127447,-0.153617895279204,0.884981356464607,91.7904008559266,98.4514234068026,0.96949596453332,0.00921685822410089,0.969212197724717,0.0789644241346737,28,0.999145803413394
"NECTIN2",-0.00869566047888184,0.0603980515257525,4.36299443371703,-0.143972533206211,0.89193078935653,91.3729297303486,98.0339522812246,0.970079065372077,0.00883648132336857,0.969812312434711,0.0783729457066472,28,0.999145803413394
"POS_B",-0.00896867406278823,0.065883183430183,4.42357492392838,-0.13612994387699,0.897692565421668,91.2148192612221,97.8758418120981,0.96952526736212,0.00861526142196911,0.969260437999489,0.0790659718084438,28,0.999145803413394
"HAVCR2",-0.00892216145820097,0.0706540257413295,4.65962074289748,-0.126279590788864,0.904776608128129,91.0693388035257,97.7303613544017,0.969873642030059,0.00905952712417308,0.969598216245512,0.0788060125050042,28,0.999145803413394
"CCR4",-0.0122778633493692,0.101193108790267,6.30787385735091,-0.121331022400115,0.907202265364737,90.3255458448219,96.9865683956979,0.971032794508067,0.00842486528476365,0.970786676190452,0.0782216508985916,28,0.999145803413394
"CD160",-0.0165199961932034,0.148190963495054,10.1789968144234,-0.111477756832014,0.913405126350098,89.5294744029487,96.1904969538247,0.973165759073676,0.00728729808468246,0.972968774475686,0.0768936321918123,28,0.999145803413394
"PVR",0.00859779775095347,0.0827783884149839,4.91854973187385,0.103865246902985,0.92137817385006,90.7686281028337,97.4296506537097,0.969420322686753,0.00816948411061961,0.96916844478633,0.0796832075312846,28,0.999145803413394
"PRDM1",-0.0159041278321446,0.159666430753831,11.4205596678697,-0.0996084634513131,0.922382223283403,89.385062703222,96.0460852540981,0.973009519709256,0.00805142209623468,0.97279044408957,0.0773063182531955,28,0.999145803413394
"SPI1",0.00980991915740008,0.0981188648486635,4.78280659910016,0.0999799495492605,0.924414888746534,90.4309312461853,97.0919537970613,0.969368659732726,0.00839099920324431,0.96910945721281,0.0796429822418797,28,0.999145803413394
"AHR",0.00585313669697344,0.0755957867128393,5.38051283774755,0.0774267581764491,0.941081766445104,90.9360315448871,97.5970540957631,0.970189212123386,0.00780736131482444,0.969954637119543,0.078823887390116,28,0.999145803413394
"CDKN1B",0.00854328070035754,0.109885194545461,4.66870393158534,0.0777473319831369,0.941249942776771,90.1927761362425,96.8537986871185,0.969994992405903,0.00819177898880371,0.969747167891485,0.0786997756959328,28,0.999145803413394
"CD274",-0.00561598981147767,0.0730281543228985,5.01827169776837,-0.0769017081637613,0.941673690237258,91.0104163440692,97.6714388949452,0.969978797566491,0.00810023369440965,0.969733632920063,0.0788871906611562,28,0.999145803413394
"CEACAM1",-0.00545260390408311,0.0709945556512582,4.82985711529579,-0.0768031274238488,0.941859657209213,91.0686151899996,97.7296377408756,0.969929978524776,0.00881393078145132,0.969662586663541,0.0788625952969433,28,0.999145803413394
"CD80",-0.00805707337185922,0.115591107382027,8.34060686783743,-0.0697032285124727,0.946072221637365,90.0569178773604,96.7179404282365,0.971699788753445,0.00865838466263588,0.971452614508749,0.0781641487101033,28,0.999145803413394
"POS_E",-0.00304355014340766,0.0551232604186762,4.27392405536036,-0.0552135363599879,0.958454089968816,91.587732690777,98.248755241653,0.96952191389077,0.00875622902043539,0.96925268334437,0.0790285595489513,28,0.999145803413394
"POS_A",0.00341578536146115,0.0705072970279139,4.41881088002967,0.0484458418553308,0.963472834876668,91.0953040259083,97.7563265767843,0.969548627901232,0.00851054056852919,0.969287245760303,0.0790719906919807,28,0.999145803413394
"EGR1",0.00469392941667359,0.0987509526611752,5.58623322229396,0.047533003886848,0.963741754690781,90.4072775455245,97.0683000964005,0.970125661219207,0.00819362592289897,0.969878859864566,0.0790980704408178,28,0.999145803413394
"BTLA",-0.00253879841887178,0.0670264031023766,4.13099048901378,-0.0378775870606394,0.971545443338229,91.206765492666,97.867788043542,0.969192760205047,0.00859089940485539,0.968925804921036,0.0795555713202667,28,0.999145803413394
"VTCN1",-0.00426828659785871,0.127837350333798,9.02109939119243,-0.0333884157228988,0.97409193207087,89.857135001315,96.518157552191,0.971812166312215,0.00815043999450514,0.971580535169437,0.0782134778575833,28,0.999145803413394
"CD200R1",-0.00220734354337692,0.0669819985017535,4.69561790176017,-0.032954280146167,0.975065505803413,91.1967684439545,97.8577909948306,0.969644484018034,0.00848745178184747,0.969384637605931,0.0791220354671624,28,0.999145803413394
